노선,역명_clean,전역_clean,소요시간
우이신설경전철,북한산우이,,0
우이신설경전철,솔밭공원,북한산우이,85
우이신설경전철,4.19민주묘지,솔밭공원,75
우이신설경전철,가오리,4.19민주묘지,96
우이신설경전철,화계,가오리,85
우이신설경전철,삼양,화계,85
우이신설경전철,삼양사거리,삼양,75
우이신설경전철,솔샘,삼양사거리,85
우이신설경전철,북한산보국문,솔샘,128
우이신설경전철,정릉,북한산보국문,128
우이신설경전철,성신여대입구,정릉,128
우이신설경전철,보문,성신여대입구,96
우이신설경전철,신설동,보문,107
