노선,역명_clean,전역_clean,소요시간
3호선,대화,,148
3호선,주엽,대화,169
3호선,정발산,주엽,95
3호선,마두,정발산,148
3호선,백석,마두,264
3호선,대곡,백석,222
3호선,화정,대곡,275
3호선,원당,화정,307
3호선,원흥,원당,222
3호선,삼송,원흥,180
