노선,역명_clean,전역_clean,소요시간
4호선,남태령,,143
4호선,선바위,남태령,80
4호선,경마공원,선바위,80
4호선,대공원,경마공원,89
4호선,과천,대공원,89
4호선,정부과천청사,과천,269
4호선,인덕원,정부과천청사,269
4호선,평촌,인덕원,143
4호선,범계,평촌,233
4호선,금정,범계,233
4호선,산본,금정,206
4호선,수리산,산본,98
4호선,대야미,수리산,233
4호선,반월,대야미,179
4호선,상록수,반월,332
4호선,한대앞,상록수,143
4호선,중앙,한대앞,143
4호선,고잔,중앙,125
4호선,초지,고잔,134
4호선,안산,초지,161
4호선,신길온천,안산,197
4호선,정왕,신길온천,260
4호선,오이도,정왕,125
